sample_id,question,chain_q_orig,chain_q_extended,retrieved_q1,retrieved_q2,retrieved_q3,answer_ref,answer_pred,rouge1,rouge2,rougel,meteor,bertscore
181,"My sister was harassed by one of her known friend. The boy use to stop her on roads, have broken her phone & was giving threats to her about her life and mine. 
we did fir in which sec 354, 427, 506 were applied. we have voice recording of this person in which he is continuously trying to harres ous. Further we have a written piece of paper on which the boy himself wrote that he will not do any thing in future, but he did tryed to contact my sister. 
I want this person to be in such a way that he is legally bound by law & can never contact ous.",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → charge_sheet → PROC_FIR_FILING → PROC_CHEATING_FRAUD → PROC_KIDNAPPING,"My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","We are rebuilding our house. Because of this our neighbour harrassed us, physically assaulted my brother,abused my mother while constructing it (work is still not done) and he almost promised that he will take revenge again during future construction.\n\nHe along with his son ,son-in-law and his known persons are trying to capture our land. he threatened us , filed a false case.\nSo we want to file a criminal case against him,his son and son-in-law in indulging in this criminal matter of physically, verbally assaulting us.
He is trying to capture the land( Kolkata, West Bengal )","We have small piece of land in our native which is in tamilnadu. My dad and his brother are the true heirs. Govt has allotted and provided all the original documents. We have the patta also. Even the land was surveyed and thasildhar has approved the survey. Now in that small piece of land my uncle who is close relation had put up a shed in one corner from past 7 years which we did not care since they are our close relatives, and thought they will vacate when we request. But they turned against us and this went into physical fight where dad and opposite person was hurt by pushing each other. Opposite person got injured in head and later dad went to police station and gave complaint( Tiruvannamalai, Tamil Nadu )",You can file a compliant to police station again,"The primary legal issue involves harassment and threats, which are addressed under Indian Penal Code (IPC) Sections 354 (assault or criminal force to woman with intent to outrage her modesty), 427 (mischief causing damage), and 506 (criminal intimidation). Since an FIR has already been filed, the next step is to ensure that the police conduct a thorough investigation and proceed with charges. The user can apply for a restraining order or protection order under Section 18 of the Protection of Women from Domestic Violence Act, 2005, to legally prevent the individual from contacting the sister. Additionally, present the voice recordings and the written admission by the accused to the authorities as evidence to strengthen the case.",19.8141,3.9755,17.5317,21.216,84.2318
182,"A person came to my cousin marriage in 2016 nov 6 with my friend after that he sent a req on Fb I saw it on 17 nov 2016 after That daily he chatted about normal things we met first time normally on 31st dec 2017 for new yr after that In April 2017 he chatted about love and marriage I said Iâm elder than you and our caste are different will your family agree he Said there is no pblm He asked in your home I said they donât agree then We run away and get marry I asked after some days if u leave me then he said if u donât trust then leave it then i said if we got fight then u leave like that i said i asked about earning he said listen Iâm a designer till July he talking about u like me u trust me or not in aug he called me he talked about this and strongly said yes I want to marry you then Iâm confirmed Iâm loving him after that we met outside on oct17 2020 he kissed on my hand and I kissed on her cheek and he tried to lip to lip kiss but i stopped after next day normally we are talking and he normally said I dint met you I said normally slap with footwear for he got angry and block me after that Iâm contacting through texts After that Iâm trying to talk about this he talks to me but dint give clarity He asks me to meet but i dint in 2018 aug he saw me and called to meet so I met to talk him so he said nothing becoz of ur calling Iâm ignoring thatâs it I asked about marriage my brother is there after that i will marry will u wait I said yes after he kissed me lip to lip and touched my body after in 2019 he calls asks for going anywhere I said I canât whenever he calls he asks to meet in 2020 from Jan he is not talking when I called him continuously he called and said donât text me I donât like why what is the Reason I asked he said I donât say he know Iâm waiting for him after 2 yrs he said so I started enquiring about him with his friends so they inform him and he called me and giving warning Iâll go to police station or ill come to home I said do whatever u want but I wonât leave you Iâm asking if u donât want to marry y did u said love and marriage and promised Now he is lining and refusing I have proofs of fb chat what he talked to me no what should I do becoz I want to marry him if I do police complaint what will happen so Iâm stepping if I get clarity after giving complaint i get justice of get marry him means Iâll proceed please sugesst me what to do( Hyderabad, Telangana )",CRPC_125 → HMA_9,CRPC_125 → HMA_9 → Hindu Marriage Act 1955 → Code of Criminal Procedure 1973 → maintenance → PROC_MAINTENANCE,"My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","We have a joint property and which is given to Ramgarh college administration for college building (land is not yet legally transferred but college has build four wall around the land). This is a joint property and the property is in the name of my grand grandfather. I am writing this letter to you to find some help regarding some problem related to the same- my grandfather has 3 son- Sukumar Singh, Krishnabilash Singh and Rambilas Singh. My uncle Rambilas Singh faked some documents and sold some piece of land that we have given to the College Admininstration, he also produced wrong vansawali where he showed himself a single son and also mentioned in the sale deed that my grandfather is passed away (Seller details- Rambilas Singh S/o Lt. Anil Singh). My grandfather is still alive and healthy.
How can I tackle this situation? Please suggest. One hand he sold the joint property given to the College administration and on the other hand he faked the death of my grandfather. My grandfather is not aware about this situation and we donât want to let him know because he could not take it. Our financial position is not good whereas my uncle who has done this all has a strong financial backup. How can I punish him by adopting fair means? Please advice and oblige( Ramgarh, Jharkhand )","We are rebuilding our house. Because of this our neighbour harrassed us, physically assaulted my brother,abused my mother while constructing it (work is still not done) and he almost promised that he will take revenge again during future construction.\n\nHe along with his son ,son-in-law and his known persons are trying to capture our land. he threatened us , filed a false case.\nSo we want to file a criminal case against him,his son and son-in-law in indulging in this criminal matter of physically, verbally assaulting us.
He is trying to capture the land( Kolkata, West Bengal )","Dear Madam,You have several options to bring him to the terms. Proceed to file Domestic Violence case with interim maintenance, dowry demand case and reconstitution of conjugal rights case. Discuss to clear doubts.  Please give me Rank 5 if you feel my answer helped you.","The primary legal issue here is whether there is a case for breach of promise to marry, which can be actionable under certain circumstances if it leads to emotional distress or financial loss. However, Indian law does not typically enforce promises to marry unless there is evidence of fraud or deception, which might fall under Section 415 of the Indian Penal Code (IPC) concerning cheating. 

If there is evidence that the individual made false promises with the intention of deceiving, a complaint could be lodged under IPC for cheating. However, since the relationship was consensual and there is no indication of coercion or deceit beyond promises, pursuing a legal case might not compel him to marry. Consider discussing the situation with a legal professional to explore the possibility of mediation or other civil remedies.",19.8141,3.9755,17.5317,21.216,84.2318
183,"I was charged u/s 406/407/408/409/420/467/468/471/120B and sacked from my service. After 11 years I am aquitted from the court for  no evidence.  After dismissal from service I had filed case in Labour Court, but the judgement passed against me. I have challanged the judgment in High Court. Under many SC judgment, it was passed that after aquital in criminal case internal investigation was dropped. Can I file a case in the Lower Court for reinstatement ?( Purba Singhbhum, Jharkhand )",PROC_KIDNAPPING → PROC_SCST_COMPLAINT → PROC_CHEQUE_BOUNCE → PROC_REGULAR_BAIL,PROC_KIDNAPPING → PROC_SCST_COMPLAINT → PROC_CHEQUE_BOUNCE → PROC_REGULAR_BAIL → CRPC_154 → PROC_CHEATING_FRAUD → PROC_FIR_FILING → Code of Criminal Procedure 1973,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","What are the requirements to establish a case of ragging in an educational institution when no witnesses are available? Is the victim's statement and identification of the culprits by the victim enough for an institution to take penal action against the accused?( Ghaziabad, Uttar Pradesh )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )",The way judicial system works that you should first approach your organization with the court order and give a representation to reinstate. If they do not take you back then you can file a case against them. Without giving them a chance of redressal the court will not entertain your case.,"The primary legal issue is whether reinstatement can be sought after acquittal in a criminal case when a labor court has ruled against reinstatement. Acquittal in a criminal case does not automatically entitle reinstatement in employment matters, as labor disputes are governed by employment law and the findings of the labor court. The Supreme Court has held that disciplinary proceedings and criminal trials are independent, and acquittal in a criminal case does not necessarily affect the outcome of employment-related disputes (State Bank of India v. Neelam Nag, 2016).

You cannot directly file for reinstatement in a lower court if the labor court has already ruled against you and the matter is pending in the High Court. Instead, focus on strengthening your appeal in the High Court by highlighting any procedural errors or lack of evidence in the labor court's decision. Consider consulting with an employment lawyer to explore additional remedies or settlement options.",19.8141,3.9755,17.5317,21.216,84.2318
184,"I have filed a petition under 482 of CrPC to quash or set aside the charges against me on 30.01.2018.
The high court admit my petition and directed to the CBI to file counter affidavit with in four weeks. But CBI has not file counter affidavit and it is still pending . That after 30.01.18 the cas has been listed once in 17.05.18 but not heard by hobble court. After that two listing application has been filed and case listed on 31.07.18 and 24.08.18 but it is neither admitted not heard by court.
Being a innocent I am very depressed because advance bail may not taken in u.p.. kindly advice me what can I do in such circumstances sothat I can obtain justice. And what ground should be raised in listing application. I'll very thankful to you.( Lucknow, Uttar Pradesh )",CRPC_167 → CRPC_397 → CRPC_439 → CRPC_482,CRPC_167 → CRPC_397 → CRPC_439 → CRPC_482 → PROC_SCST_COMPLAINT → fir → Code of Criminal Procedure 1973 → PROC_REGULAR_BAIL,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","What are the requirements to establish a case of ragging in an educational institution when no witnesses are available? Is the victim's statement and identification of the culprits by the victim enough for an institution to take penal action against the accused?( Ghaziabad, Uttar Pradesh )",You may file a expedite application before court or your council will try to get an early date then mention it better if you contact us.,"Under Section 482 of the Code of Criminal Procedure, 1973, the High Court has inherent powers to quash proceedings to prevent abuse of the process of the court or to secure the ends of justice. Since the CBI has not filed a counter-affidavit within the directed time, you can file an application requesting the court to expedite the hearing due to the delay and the impact on your rights. Highlight the lack of response from the CBI and the undue delay in the proceedings as grounds in your listing application. Additionally, consider petitioning the court for interim relief or directions to expedite the hearing process.",19.8141,3.9755,17.5317,21.216,84.2318
185,"om
 Hello sir. 
Some peoples atack on me 5 feb 2017. I had head injury and docters take opration . But today am disiable . Do not walk . And p.g.i give me disable certificate .  But police can not throw case in court . Chalan ni pesh hoeya hun tak. Naa police ne ipc 307 lagayi .. te naa ipc 34 ... Today am on bed full day ... But no body help me .. my fir numbr is 0027 f.i.r date - 5 feb 2017 . Police station - kurali district - mohali state - punjab 
Please advice me .. help me",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → fir → PROC_FIR_FILING → PROC_SCST_COMPLAINT → PROC_CHEATING_FRAUD,"My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","You can take advice & help from legal welfare forum in your district to guide, help & provide required assistance. Or Bar council in your district .","The primary legal issue is the apparent inaction by the police in filing the charge sheet (challan) and not applying relevant IPC sections, such as IPC 307 (attempt to murder) and IPC 34 (acts done by several persons in furtherance of common intention). Under Section 156(3) CrPC, you can file a petition before the Magistrate to direct the police to complete the investigation and file the charge sheet. Additionally, you can file a writ petition in the Punjab and Haryana High Court under Article 226 of the Constitution of India, seeking a directive for the police to expedite the investigation and apply the appropriate charges. Collect all medical records, the disability certificate, and any other evidence to support your case.",19.8141,3.9755,17.5317,21.216,84.2318
186,"The mob of around 100 Scheduled caste persons buried a dead body which belongs to my own agriculture land,I have all the documents which are belongs to the land.
I filed a FIR against the persons involved,later one of the accused person who is in FIR filed SC atrocity case against my entire family.
Could you please Help me on this ,what we can do in this case according to law.( Nalgonda, Telangana )",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → fir → PROC_DOWRY_HARASSMENT → PROC_CHEATING_FRAUD → PROC_FIR_FILING,"Boy and girl were engaged in sexual activities for 2-3 days . At 4th day boy asks girl again for oral sex she denied. Boy requests her , thereafter she agrees and did it but uniwillingly. Is it offence under section 375?( East Delhi, Delhi )","Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )",You can file case,"The primary legal issue involves the filing of a false case under the Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989, as a countermeasure to your FIR. Under Section 18 of the Act, anticipatory bail is generally not available, but if the allegations are demonstrably false, you can challenge the FIR in the High Court under Section 482 of the CrPC for quashing. Simultaneously, gather evidence to support your original FIR regarding the illegal burial on your land, such as land ownership documents and witness statements. Engage a lawyer to file a petition in the High Court to quash the SC/ST case and to ensure the enforcement of your property rights.",19.8141,3.9755,17.5317,21.216,84.2318
187,"What is the validity of Anticipatory Bail? Valid till chargesheet been filed ?( South Andaman, Andaman and Nicobar )",CRPC_173 → CRPC_205 → CRPC_210 → CRPC_216,CRPC_173 → CRPC_205 → CRPC_210 → CRPC_216 → Code of Criminal Procedure 1973 → fir → charge_sheet → CRPC_302,"Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","What are the requirements to establish a case of ragging in an educational institution when no witnesses are available? Is the victim's statement and identification of the culprits by the victim enough for an institution to take penal action against the accused?( Ghaziabad, Uttar Pradesh )","NBW issued in IPC 376, 315 and 420

Can we get a stay on this NBW, or we should do Anticipatory Bail?

What is the procedure for stay of NBW ?( Hyderabad, Andhra Pradesh )","Dear Sir,Normally it will be valid till charge sheet is filed unless otherwise worded by the Sessions Court or High Court as the case may be.For full procedure contact me on mobile through Vidhikarya.Rate me Five Star *Please visit the following link.https://vidhikarya.com/LawyerRating/9506c43f5d0b2d266a07","Anticipatory bail remains valid until the conclusion of the trial unless it is canceled by the court. According to Section 438 of the Code of Criminal Procedure, 1973, anticipatory bail is not automatically terminated upon the filing of a chargesheet. However, the court may impose conditions or modify the bail order when the chargesheet is filed. 

To ensure continued protection, regularly attend court hearings and comply with any conditions set by the court. If there are any changes in circumstances or conditions, consult with your attorney to address potential modifications to the bail order.",19.8141,3.9755,17.5317,21.216,84.2318
188,"Fraud Case/FIR was lodged in 376, 315 and 420, NBW was issued, accused is in HC for Anticipatory bail, complainant did medical and gave statements.

Now, Complainant ready to take down the case as its already 4-5 months and all are fed up.

Please advise what is the fastest/easiest legal way to finish this. This should be done from Police station or Court or both ?
Does the complainant needs to give the affidavit in court and police station or both?
For expunge, what will be the process ?( Hyderabad, Telangana )",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → fir → PROC_FIR_FILING → PROC_CHEATING_FRAUD → PROC_KIDNAPPING,"Boy and girl were engaged in sexual activities for 2-3 days . At 4th day boy asks girl again for oral sex she denied. Boy requests her , thereafter she agrees and did it but uniwillingly. Is it offence under section 375?( East Delhi, Delhi )","My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","Dear client,Withdrawal of case 8s not simply possible, bcz section 376 has been part of FIR, if girl has given consent that what has happened has been with her consent, and Fir has not been lodged by her by any body else. Then case may be dismissed before charge framed.You may take consultancy onlIne for more in detail discussion and legal advices.Thanks","The most important legal point is that offenses under Sections 376 (rape) and 315 (act done with intent to prevent child being born alive or to cause it to die after birth) of the IPC are non-compoundable, meaning they cannot be legally withdrawn by the complainant. However, Section 420 (cheating) is compoundable with the permission of the court. The complainant can submit an affidavit expressing their desire to withdraw the charges related to Section 420, but the court's permission is necessary.

For the non-compoundable offenses, the accused may seek quashing of the FIR under Section 482 of the CrPC from the High Court, citing reasons such as settlement between parties or lack of evidence. The complainant's affidavit can support this petition. Engage a lawyer to file the necessary applications in both the police station for procedural closure and the court for legal closure.",19.8141,3.9755,17.5317,21.216,84.2318
189,"My friend wife filed a flase case about attempted to murder a women against him and also all his family members.How to deal with this case i want to close this case please give some suggestions what to do as we don't have any proof against his wife as she is very clever than us.( Howrah, West Bengal )",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → fir → PROC_FIR_FILING → PROC_CHEATING_FRAUD → PROC_KIDNAPPING,"My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","Can a police commissioner issue tadipar notice to an accused who got bail from high court for two case framed against her 
The case r IPC 384 170 506(2)114.
Second case 384 170 323 504 114( Surat, Gujarat )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","Dear client,You have not said anything about your case stage, if FIR has been filed named accused ,then let the IO file the final report or charge to court , when the court decided on cognizance framing charge against all accused then move to H.C for quashing , but if you move to challenge the FIR u/s 482 this will very rare chance to quash .You may have legal advice further for needful action by showing your FIR or Complaint petition and police Report or diary copy .Thanks","The key legal issue is the false allegation of attempted murder, which falls under Section 307 of the Indian Penal Code (IPC). To address this, file a petition under Section 482 of the Code of Criminal Procedure (CrPC) in the High Court to quash the FIR if there is substantial evidence that the allegations are false or malicious. Gather all possible evidence, such as alibis, witness statements, or any documentation that can demonstrate the falsity of the claims. Engage a criminal defense lawyer to assist in preparing a strong defense and to ensure all procedural rights are protected. Avoid any direct confrontation or communication with the complainant, as this could complicate the legal proceedings.",19.8141,3.9755,17.5317,21.216,84.2318
190,"I caught in a Drunk & drive case . Police has given me a memo mentioning date to present in court. Is it possible to present in a court on a date other than that either earlier or later? Is it possible that any lawyer will represent in court on my behalf ? What is the minimum fine that have to pay in pune for that( Pune, Maharashtra )",DP_3 → PROC_DEFAMATION → ARNESH_KUMAR_DIRECTIONS_2014 → IPC_499,DP_3 → PROC_DEFAMATION → ARNESH_KUMAR_DIRECTIONS_2014 → IPC_499 → Indian Penal Code 1860 → CRPC_41 → Code of Criminal Procedure 1973 → defamation,"My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","We have a joint property and which is given to Ramgarh college administration for college building (land is not yet legally transferred but college has build four wall around the land). This is a joint property and the property is in the name of my grand grandfather. I am writing this letter to you to find some help regarding some problem related to the same- my grandfather has 3 son- Sukumar Singh, Krishnabilash Singh and Rambilas Singh. My uncle Rambilas Singh faked some documents and sold some piece of land that we have given to the College Admininstration, he also produced wrong vansawali where he showed himself a single son and also mentioned in the sale deed that my grandfather is passed away (Seller details- Rambilas Singh S/o Lt. Anil Singh). My grandfather is still alive and healthy.
How can I tackle this situation? Please suggest. One hand he sold the joint property given to the College administration and on the other hand he faked the death of my grandfather. My grandfather is not aware about this situation and we donât want to let him know because he could not take it. Our financial position is not good whereas my uncle who has done this all has a strong financial backup. How can I punish him by adopting fair means? Please advice and oblige( Ramgarh, Jharkhand )","In my family my parents and grandparents argue in higher volume sometimes ill language is used. But nothing goes beyond quarrel. My neighbors have started complaining about the same and have threatened to file police complaint against us they have also threatened us in unparlimentary languge. What can be done in our defense and What can happen if they call police on us?( Pune, Maharashtra )","you may contact concerned police Inspector and request him for change of  a date, he will informyou the next date then you attend the court through some advocate  and pay reasonable penalty","Under the Motor Vehicles Act, 1988, driving under the influence of alcohol is a punishable offense in India. You must appear in court on the specified date unless the court grants permission to change it, which typically requires a valid reason. A lawyer can represent you in court, but personal appearance may still be required for certain proceedings. In Pune, fines for drunk driving can range from ₹2,000 to ₹10,000, and may include imprisonment for repeat offenses. Next steps: consult with a local attorney to discuss your case and explore the possibility of negotiating for a lesser penalty.",19.8141,3.9755,17.5317,21.216,84.2318
191,"My name is karthik. I was married on 2016.after marriage i have affair with another girl (SC cast)who worked as my co staff. We had sexual intercourse many times.she knows that am already married.  She forced me to marry her but i refused. The girls parents arranged marriage for both by threatening me. Since that i was absconded The girl was filed case against me & my parents under mentioned sec.420,417,506(2),496 on feb 19th 2018.After that till now am in abscond. My parents was arrested with the same sec and remanded by police.my parents are aged 55&60.I approach advocate to get bail for us. He took bail for my parents with some condition.after condition bail he put relaxation petitions then they relived from condition bail. My advocate tried bail for me two times directly in high Court. But my bail application was rejected by high Court bcs the girl put some petition that me n the girl had sexual intercourse before the marriage. Till now am in abscond. Now police was came to my wife's house for searching me without any warrant.they threaten me to give 50lakhs for settlement.police said they will go to my brother home n took my brother to station for getting me surrender. I need suggestion. They have rights to arrest my brother for getting surrender me. Can i surrrender myself or continues abscond.is there any problem for absconding.help to sort out this issue.( Chennai, Tamil Nadu )",CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210,CRPC_154 → CRPC_156 → CRPC_200 → CRPC_210 → fir → PROC_FIR_FILING → PROC_CHEATING_FRAUD → PROC_KIDNAPPING,"My Great grandfather's property has big house in valaynadhapuram Andra pradesh .but his sons and daughters couldn't be shared, one of the younger son should be occupied My grandfather had an attack hewill be so far before 8 years. So grandma is so poor she will be helpless. That property details couldn't be given by grandpa's brother and his family. So please we want me to get idea to got my property.","We are rebuilding our house. Because of this our neighbour harrassed us, physically assaulted my brother,abused my mother while constructing it (work is still not done) and he almost promised that he will take revenge again during future construction.\n\nHe along with his son ,son-in-law and his known persons are trying to capture our land. he threatened us , filed a false case.\nSo we want to file a criminal case against him,his son and son-in-law in indulging in this criminal matter of physically, verbally assaulting us.
He is trying to capture the land( Kolkata, West Bengal )","Sir a present municipal commissioner registered a contract Co. in his office to participate in works contract. . an elected councillor is a major partner in the company The company took many contract payments . They produced fake TDS tax remitted certificates and misappropriated tax revenue 38 lacs. HC ordered for recovery. Recovery was effected. FIR registered against the Co. But still present commissioner awarding contact to same Co. But no criminal action initiated against the commissioner. So many petition sent to higher officers. All are waste. Pl tell what's the procedure to get prosecution sanction against the commissioner sir( Vijayawada, Andhra Pradesh )","Surrender before the court and get bail. Police cannot arrest your brother, unless he his named in the FIR. If you are unaware of the content of the FIR, better engage a advocate from Vidhikarya to find it for your brother. If it is found that your brother had been clubbed together with you in the FIR then he must immediately get anticipatory bail from the High Court. If not then file a writ petition in the high court against police personals of such threats and abuse of their power. Once High Court interfere, police personal will shrink to their limits.","Under Indian law, police cannot legally arrest your brother solely to compel your surrender, as this would violate his rights. Your continued absconding could lead to complications, including a non-bailable warrant and potential proclamation as an absconder under Section 82 of the Criminal Procedure Code. Surrendering voluntarily could be a strategic move to mitigate further legal consequences and potentially strengthen your bail application. 

Consider surrendering to the court and applying for bail, emphasizing any mitigating circumstances. Consult with your advocate to prepare a robust defense, possibly challenging the charges under Sections 420, 417, 506(2), and 496 IPC, focusing on the consensual nature of the relationship and prior knowledge of your marital status.",19.8141,3.9755,17.5317,21.216,84.2318
